;Absolute path;Relative path;Class
40;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0040.jpg;task2_dataset\tiger_0040.jpg;tiger
41;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0041.jpg;task2_dataset\tiger_0041.jpg;tiger
42;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0042.jpg;task2_dataset\tiger_0042.jpg;tiger
43;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0043.jpg;task2_dataset\tiger_0043.jpg;tiger
44;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0044.jpg;task2_dataset\tiger_0044.jpg;tiger
45;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0045.jpg;task2_dataset\tiger_0045.jpg;tiger
46;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0046.jpg;task2_dataset\tiger_0046.jpg;tiger
47;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0047.jpg;task2_dataset\tiger_0047.jpg;tiger
48;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0048.jpg;task2_dataset\tiger_0048.jpg;tiger
49;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0049.jpg;task2_dataset\tiger_0049.jpg;tiger
50;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0050.jpg;task2_dataset\tiger_0050.jpg;tiger
51;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0051.jpg;task2_dataset\tiger_0051.jpg;tiger
52;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0052.jpg;task2_dataset\tiger_0052.jpg;tiger
53;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0053.jpg;task2_dataset\tiger_0053.jpg;tiger
54;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0054.jpg;task2_dataset\tiger_0054.jpg;tiger
55;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0055.jpg;task2_dataset\tiger_0055.jpg;tiger
56;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0056.jpg;task2_dataset\tiger_0056.jpg;tiger
57;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0057.jpg;task2_dataset\tiger_0057.jpg;tiger
58;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0058.jpg;task2_dataset\tiger_0058.jpg;tiger
59;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0059.jpg;task2_dataset\tiger_0059.jpg;tiger
60;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0060.jpg;task2_dataset\tiger_0060.jpg;tiger
61;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0061.jpg;task2_dataset\tiger_0061.jpg;tiger
62;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0062.jpg;task2_dataset\tiger_0062.jpg;tiger
63;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0063.jpg;task2_dataset\tiger_0063.jpg;tiger
64;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0064.jpg;task2_dataset\tiger_0064.jpg;tiger
65;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0065.jpg;task2_dataset\tiger_0065.jpg;tiger
66;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0066.jpg;task2_dataset\tiger_0066.jpg;tiger
67;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0067.jpg;task2_dataset\tiger_0067.jpg;tiger
68;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0068.jpg;task2_dataset\tiger_0068.jpg;tiger
69;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0069.jpg;task2_dataset\tiger_0069.jpg;tiger
70;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0070.jpg;task2_dataset\tiger_0070.jpg;tiger
71;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0071.jpg;task2_dataset\tiger_0071.jpg;tiger
72;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0072.jpg;task2_dataset\tiger_0072.jpg;tiger
73;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0073.jpg;task2_dataset\tiger_0073.jpg;tiger
74;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0074.jpg;task2_dataset\tiger_0074.jpg;tiger
75;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0075.jpg;task2_dataset\tiger_0075.jpg;tiger
76;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0076.jpg;task2_dataset\tiger_0076.jpg;tiger
77;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0077.jpg;task2_dataset\tiger_0077.jpg;tiger
78;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0078.jpg;task2_dataset\tiger_0078.jpg;tiger
79;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0079.jpg;task2_dataset\tiger_0079.jpg;tiger
80;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0080.jpg;task2_dataset\tiger_0080.jpg;tiger
81;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0081.jpg;task2_dataset\tiger_0081.jpg;tiger
82;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0082.jpg;task2_dataset\tiger_0082.jpg;tiger
83;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0083.jpg;task2_dataset\tiger_0083.jpg;tiger
84;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0084.jpg;task2_dataset\tiger_0084.jpg;tiger
85;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0085.jpg;task2_dataset\tiger_0085.jpg;tiger
86;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0086.jpg;task2_dataset\tiger_0086.jpg;tiger
87;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0087.jpg;task2_dataset\tiger_0087.jpg;tiger
88;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0088.jpg;task2_dataset\tiger_0088.jpg;tiger
89;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0089.jpg;task2_dataset\tiger_0089.jpg;tiger
90;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0090.jpg;task2_dataset\tiger_0090.jpg;tiger
91;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0091.jpg;task2_dataset\tiger_0091.jpg;tiger
92;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0092.jpg;task2_dataset\tiger_0092.jpg;tiger
93;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0093.jpg;task2_dataset\tiger_0093.jpg;tiger
94;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0094.jpg;task2_dataset\tiger_0094.jpg;tiger
95;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0095.jpg;task2_dataset\tiger_0095.jpg;tiger
96;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0096.jpg;task2_dataset\tiger_0096.jpg;tiger
97;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0097.jpg;task2_dataset\tiger_0097.jpg;tiger
98;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0098.jpg;task2_dataset\tiger_0098.jpg;tiger
99;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0099.jpg;task2_dataset\tiger_0099.jpg;tiger
100;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0100.jpg;task2_dataset\tiger_0100.jpg;tiger
101;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0101.jpg;task2_dataset\tiger_0101.jpg;tiger
102;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0102.jpg;task2_dataset\tiger_0102.jpg;tiger
103;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0103.jpg;task2_dataset\tiger_0103.jpg;tiger
104;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0104.jpg;task2_dataset\tiger_0104.jpg;tiger
105;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0105.jpg;task2_dataset\tiger_0105.jpg;tiger
106;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0106.jpg;task2_dataset\tiger_0106.jpg;tiger
107;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0107.jpg;task2_dataset\tiger_0107.jpg;tiger
108;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0108.jpg;task2_dataset\tiger_0108.jpg;tiger
109;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0109.jpg;task2_dataset\tiger_0109.jpg;tiger
110;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0110.jpg;task2_dataset\tiger_0110.jpg;tiger
111;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0111.jpg;task2_dataset\tiger_0111.jpg;tiger
112;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0112.jpg;task2_dataset\tiger_0112.jpg;tiger
113;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0113.jpg;task2_dataset\tiger_0113.jpg;tiger
114;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0114.jpg;task2_dataset\tiger_0114.jpg;tiger
115;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0115.jpg;task2_dataset\tiger_0115.jpg;tiger
116;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0116.jpg;task2_dataset\tiger_0116.jpg;tiger
117;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0117.jpg;task2_dataset\tiger_0117.jpg;tiger
118;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0118.jpg;task2_dataset\tiger_0118.jpg;tiger
119;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0119.jpg;task2_dataset\tiger_0119.jpg;tiger
120;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0120.jpg;task2_dataset\tiger_0120.jpg;tiger
121;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0121.jpg;task2_dataset\tiger_0121.jpg;tiger
122;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0122.jpg;task2_dataset\tiger_0122.jpg;tiger
123;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0123.jpg;task2_dataset\tiger_0123.jpg;tiger
124;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0124.jpg;task2_dataset\tiger_0124.jpg;tiger
125;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0125.jpg;task2_dataset\tiger_0125.jpg;tiger
126;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0126.jpg;task2_dataset\tiger_0126.jpg;tiger
127;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0127.jpg;task2_dataset\tiger_0127.jpg;tiger
128;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0128.jpg;task2_dataset\tiger_0128.jpg;tiger
129;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0129.jpg;task2_dataset\tiger_0129.jpg;tiger
130;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0130.jpg;task2_dataset\tiger_0130.jpg;tiger
131;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0131.jpg;task2_dataset\tiger_0131.jpg;tiger
132;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0132.jpg;task2_dataset\tiger_0132.jpg;tiger
133;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0133.jpg;task2_dataset\tiger_0133.jpg;tiger
134;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0134.jpg;task2_dataset\tiger_0134.jpg;tiger
135;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0135.jpg;task2_dataset\tiger_0135.jpg;tiger
136;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0136.jpg;task2_dataset\tiger_0136.jpg;tiger
137;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0137.jpg;task2_dataset\tiger_0137.jpg;tiger
138;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0138.jpg;task2_dataset\tiger_0138.jpg;tiger
139;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0139.jpg;task2_dataset\tiger_0139.jpg;tiger
140;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0140.jpg;task2_dataset\tiger_0140.jpg;tiger
141;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0141.jpg;task2_dataset\tiger_0141.jpg;tiger
142;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0142.jpg;task2_dataset\tiger_0142.jpg;tiger
143;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0143.jpg;task2_dataset\tiger_0143.jpg;tiger
144;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0144.jpg;task2_dataset\tiger_0144.jpg;tiger
145;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0145.jpg;task2_dataset\tiger_0145.jpg;tiger
146;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0146.jpg;task2_dataset\tiger_0146.jpg;tiger
147;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0147.jpg;task2_dataset\tiger_0147.jpg;tiger
148;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0148.jpg;task2_dataset\tiger_0148.jpg;tiger
149;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0149.jpg;task2_dataset\tiger_0149.jpg;tiger
150;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0150.jpg;task2_dataset\tiger_0150.jpg;tiger
151;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0151.jpg;task2_dataset\tiger_0151.jpg;tiger
152;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0152.jpg;task2_dataset\tiger_0152.jpg;tiger
153;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0153.jpg;task2_dataset\tiger_0153.jpg;tiger
154;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0154.jpg;task2_dataset\tiger_0154.jpg;tiger
155;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0155.jpg;task2_dataset\tiger_0155.jpg;tiger
156;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0156.jpg;task2_dataset\tiger_0156.jpg;tiger
157;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0157.jpg;task2_dataset\tiger_0157.jpg;tiger
158;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0158.jpg;task2_dataset\tiger_0158.jpg;tiger
159;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0159.jpg;task2_dataset\tiger_0159.jpg;tiger
160;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0160.jpg;task2_dataset\tiger_0160.jpg;tiger
161;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0161.jpg;task2_dataset\tiger_0161.jpg;tiger
162;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0162.jpg;task2_dataset\tiger_0162.jpg;tiger
163;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0163.jpg;task2_dataset\tiger_0163.jpg;tiger
164;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0164.jpg;task2_dataset\tiger_0164.jpg;tiger
165;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0165.jpg;task2_dataset\tiger_0165.jpg;tiger
166;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0166.jpg;task2_dataset\tiger_0166.jpg;tiger
167;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0167.jpg;task2_dataset\tiger_0167.jpg;tiger
168;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0168.jpg;task2_dataset\tiger_0168.jpg;tiger
169;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0169.jpg;task2_dataset\tiger_0169.jpg;tiger
170;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0170.jpg;task2_dataset\tiger_0170.jpg;tiger
171;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0171.jpg;task2_dataset\tiger_0171.jpg;tiger
172;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0172.jpg;task2_dataset\tiger_0172.jpg;tiger
173;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0173.jpg;task2_dataset\tiger_0173.jpg;tiger
174;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0174.jpg;task2_dataset\tiger_0174.jpg;tiger
175;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0175.jpg;task2_dataset\tiger_0175.jpg;tiger
176;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0176.jpg;task2_dataset\tiger_0176.jpg;tiger
177;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0177.jpg;task2_dataset\tiger_0177.jpg;tiger
178;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0178.jpg;task2_dataset\tiger_0178.jpg;tiger
179;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0179.jpg;task2_dataset\tiger_0179.jpg;tiger
180;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0180.jpg;task2_dataset\tiger_0180.jpg;tiger
181;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0181.jpg;task2_dataset\tiger_0181.jpg;tiger
182;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0182.jpg;task2_dataset\tiger_0182.jpg;tiger
183;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0183.jpg;task2_dataset\tiger_0183.jpg;tiger
184;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0184.jpg;task2_dataset\tiger_0184.jpg;tiger
185;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0185.jpg;task2_dataset\tiger_0185.jpg;tiger
186;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0186.jpg;task2_dataset\tiger_0186.jpg;tiger
187;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0187.jpg;task2_dataset\tiger_0187.jpg;tiger
188;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0188.jpg;task2_dataset\tiger_0188.jpg;tiger
189;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0189.jpg;task2_dataset\tiger_0189.jpg;tiger
190;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0190.jpg;task2_dataset\tiger_0190.jpg;tiger
191;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0191.jpg;task2_dataset\tiger_0191.jpg;tiger
192;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0192.jpg;task2_dataset\tiger_0192.jpg;tiger
193;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0193.jpg;task2_dataset\tiger_0193.jpg;tiger
194;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0194.jpg;task2_dataset\tiger_0194.jpg;tiger
195;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task2_dataset\tiger_0195.jpg;task2_dataset\tiger_0195.jpg;tiger
